question_id,question,answer_options,correct_choice,llm_response,llm_response_raw,used_sources,answer_source,conditions,retrieval_iterations,final_doc_count,final_sufficient,retrieval_history,retrieved_documents,final_confidence
5486,Gottron's papules ae seen in?,"{""A"": ""SLE"", ""B"": ""MTCD"", ""C"": ""Dermatomyositis"", ""D"": ""Rheumatoid arthritis""}",C,C, C,,non_rag,,0,0,,,,
549,"A 43-year-old man is brought to the emergency department with skin changes on his leg as shown in the image that manifested over the past 24 hours. He accidentally stabbed himself in the leg 4 days earlier with a knife that was in his pocket. He has a 10-year history of diabetes mellitus. His medications include metformin. He appears confused. His blood pressure is 90/70 mm Hg, the pulse is 115/min, the respirations are 21/min, and his temperature is 39.5℃ (103.1℉). The cardiopulmonary examination shows no other abnormalities. The serum creatinine level is 2.5 mg/dL. Which of the following is the most appropriate step in establishing a definitive diagnosis?","{""A"": ""Computed tomography (CT) scan"", ""B"": ""Magnetic resonance imaging (MRI)"", ""C"": ""Open surgery"", ""D"": ""Response to empirical antibiotics""}",C,A, A,,non_rag,,0,0,,,,
5491,Kaposi sarcoma is seen in ?,"{""A"": ""Leukemia"", ""B"": ""Lymphoma"", ""C"": ""AIDS"", ""D"": ""Cytomegalovirus infections""}",C,C, C,,non_rag,,0,0,,,,
5495,Comedones are characteristics of -,"{""A"": ""Acne vulgaris"", ""B"": ""Acne rosasea"", ""C"": ""SLE"", ""D"": ""Adenoma sebaeceum""}",A,A, A,,non_rag,,0,0,,,,
5497,Leprosy causes?,"{""A"": ""Rapidly progressive GN"", ""B"": ""Focal glomerulosclerosis"", ""C"": ""Membranoproliferative GN"", ""D"": ""Acute glomerulonephritis""}",B,D, D,,non_rag,,0,0,,,,
5498,Topical immunomodulator used for the treatment of genital was is -,"{""A"": ""Imiquimod"", ""B"": ""Podophylline"", ""C"": ""Interferon"", ""D"": ""Acyclovir""}",A,A, A,,non_rag,,0,0,,,,
55,"A 31-year-old female patient presents with significant swelling and redness of her fingers that is causing her significant pain. Her right knee has also been stiff and slightly swollen for the past 6 weeks. She is overall fatigued and has difficulty moving around but has not sought medical attention until now. On physical examination, the distal interphalangeal joints are swollen, warm, and painful; her nails are pitted and cracked. There are also rough, erythematous skin patches seen over her elbows which have been present for the last few months. She reports that herer father has a similar condition. They both use hydrating creams and topical glucocorticoids with moderate benefit. Which of the following is the most likely diagnosis?","{""A"": ""Gout"", ""B"": ""Reactive arthritis"", ""C"": ""Psoriatic arthritis"", ""D"": ""Dermatomyositis""}",C,C, C,,non_rag,,0,0,,,,
550,"A 68-year-old man presents with blisters on the flexor surfaces of his arms and legs. He notes that the lesions appeared 2 days ago and have not improved. He says that he has had similar blisters in the past but has not sought medical attention until now. The man has no significant past medical history. He is afebrile and his vital signs are within normal limits. On physical examination, there are tense bullae present on the flexor surfaces of his arms and legs. Biopsy of a lesion and histopathologic examination reveal a subepidermal blister with a polymorphous but predominantly eosinophilic infiltrate. Which of the following is the best next diagnostic step in this patient?","{""A"": ""Direct immunofluorescence study"", ""B"": ""Indirect immunofluorescence study"", ""C"": ""Swab and culture of the blister"", ""D"": ""Bacteriological examination of fluid trained from the blister""}",A,A, A,,non_rag,,0,0,,,,
5501,"A 15cm hyperpigmented macule on an adolescent male undergoes changes such as coarseness,growth of hair acne.Dignosis is-","{""A"": ""Melanocytic nevus"", ""B"": ""Becker nevus"", ""C"": ""Sebaceous nevus"", ""D"": ""Comedo nevus""}",B,B, B,,non_rag,,0,0,,,,
551,"A 22-year-old man with no significant past medical, surgical, social, or family history presents to the clinic with an itchy rash. His review of systems is otherwise negative. The patient’s blood pressure is 119/80 mm Hg, the pulse is 83/min, the respiratory rate is 15/min, and the temperature is 36.8°C (98.4°F). Physical examination reveals crusting vesicular clusters on his upper back with a base of erythema and surrounding edema. What additional features would be most helpful to confirm the diagnosis?","{""A"": ""Hyperparathyroidism"", ""B"": ""Type 2 diabetes mellitus"", ""C"": ""Iron deficiency anemia"", ""D"": ""Visible hematuria""}",C,D, D,,non_rag,,0,0,,,,
5511,"A 19-year old male presents with several comedones, papules, and pustules on face and trunk. The appropriate drug of choice for the patient would be:","{""A"": ""Topical retinoic acid"", ""B"": ""Topical retinoic acid + Oral doxycyctine"", ""C"": ""Topical clindamycin"", ""D"": ""Topical azithromycin""}",B,B, B,,non_rag,,0,0,,,,
5512,Which of the following is the inheritance of Incontinentia Pigmenti,"{""A"": ""AD"", ""B"": ""AR"", ""C"": ""X-linked dominant"", ""D"": ""X-linked recessive""}",C,C, C,,non_rag,,0,0,,,,
5515,This 35-year-old pet shop worker developed progressively spreading nodular lesions. He was afebrile. What is the most likely causative organism?,"{""A"": ""Acinetobacter baumannii"", ""B"": ""Erysipelothrix rhusiopathiae"", ""C"": ""Mycobacterium marinum"", ""D"": ""Pasteurella multocida""}",C,C, C,,non_rag,,0,0,,,,
5517,"A 30-yr-old male had severely itchy papulovesicular lesions over the extremities, knees, elbows and buttocks for one year. Direct immunofluorescence staining of lesions showed IgA deposition in papillary dermis in granular pattern . The most probable diagnosis is:","{""A"": ""Pemphigus vulgaris"", ""B"": ""Bullous pemphigoid"", ""C"": ""Dermatitis herpetiformis"", ""D"": ""Nummular eczema""}",C,C, C,,non_rag,,0,0,,,,
552,"A 4-month-old boy is brought to the physician by his father because of a progressively worsening rash on his buttocks for the last week. He cries during diaper changes and is more fussy than usual. Physical examination of the boy shows erythematous papules and plaques in the bilateral inguinal creases, on the scrotum, and in the gluteal cleft. Small areas of maceration are also present. A diagnosis is made, and treatment with topical clotrimazole is initiated. Microscopic examination of skin scrapings from this patient's rash is most likely to show which of the following findings?","{""A"": ""Oval, budding yeast with pseudohyphae"", ""B"": ""Fruiting bodies with septate, acute-angle hyphae"", ""C"": ""Round yeast surrounded by budding yeast cells"", ""D"": ""Broad-based budding yeast\n\""""}",A,A, A,,non_rag,,0,0,,,,
553,"A 2-year-old girl presents with a rash on her body. Patient’s mother says she noticed the rash onset about 5 hours ago. For the previous 3 days, she says the patient has had a high fever of 39.0°C (102.2°F). Today the fever abruptly subsided but the rash appeared. Vitals are temperature 37.0°C (98.6°F), blood pressure 95/55 mm Hg, pulse 110/min, respiratory rate 30/min, and oxygen saturation 99% on room air. Physical examination reveals a maculopapular, non-confluent, blanchable rash on her back, abdomen, and chest extending superiorly towards the nape of the patient’s neck. Which of the following is this patient’s most likely diagnosis?","{""A"": ""Measles"", ""B"": ""Rubella"", ""C"": ""Roseola"", ""D"": ""Varicella""}",C,C, C,,non_rag,,0,0,,,,
5532,Most common Newborn rash which presents at 24 - 48 hours of life is,"{""A"": ""Erythematous papular pustular lesions"", ""B"": ""Milia"", ""C"": ""Transient neonatal pustular melanosis"", ""D"": ""Haemangioma""}",A,A, A,,non_rag,,0,0,,,,
5535,Necrobiosis lipoidica is seen in -,"{""A"": ""DI"", ""B"": ""Lyme disease"", ""C"": ""Diabetes mellitus"", ""D"": ""Symmonds disease""}",C,C, C,,non_rag,,0,0,,,,
554,"A 35-year-old man comes to the physician because of an ulcer on his penis that he first noticed 4 days ago. He is currently sexually active with multiple male partners and uses condoms inconsistently. Genital examination shows a shallow, nontender ulcer with a smooth base and indurated border along the shaft of the penis. There is bilateral inguinal lymphadenopathy. Darkfield microscopy of a sample from the lesion shows gram-negative, spiral-shaped bacteria. A drug that acts by inhibition of which of the following is the most appropriate treatment for this patient?","{""A"": ""Transpeptidase"", ""B"": ""Aminoacyl-tRNA binding"", ""C"": ""Dihydrofolate reductase"", ""D"": ""Dihydropteroate synthase""}",A,D, D,,non_rag,,0,0,,,,
5543,"Presumably, the Varicella zoster virus infects","{""A"": ""Dorsal root ganglion"", ""B"": ""Anterior horn cells"", ""C"": ""Hippocampus"", ""D"": ""Ventral nerve root""}",A,A, A,,non_rag,,0,0,,,,
555,"A 56-year old man presents to his primary care physician complaining of a dark spot on his left thigh. He says that he first noticed the spot about 3 years ago when he went to the beach with his family; however, at the time it was very small and he didn't think that it was worth mentioning. Since then, it has been growing slowly and he is now concerned about its size. He says that he does not have any other symptoms associated with the lesion. Physical exam reveals an asymmetric 2.5 centimeter plaque with irregular borders and a varying pattern of brown coloration. The lesion is studied and found to have a mutation in a gene that inhibits cyclin function. Which of the following is most likely true of this gene?","{""A"": ""Both copies of the gene encoding the target are non-functional in tumors"", ""B"": ""Overproduction of the gene product leads to disease"", ""C"": ""The gene is involved in DNA repair"", ""D"": ""The protein experienced gain of function mutation""}",A,A, A,,non_rag,,0,0,,,,
5551,A 50-year-old construction worker with a history of tobacco use since last 20 years presents with a growth on his lower lip. The biopsy confirms a carcinoma. What is the most likely cancer?,"{""A"": ""Basal cell carcinoma"", ""B"": ""Squamous cell carcinoma"", ""C"": ""Malignant melanoma"", ""D"": ""Verrucous carcinoma""}",B,B, B,,non_rag,,0,0,,,,
556,"A 62-year-old man comes to the physician because of a skin lesion on his nose. The patient has had the lesion for 11 months and it has increased in size over the past few months. He is a farmer and lives together with his wife. His mother died of metastatic melanoma at the age of 67 years. The patient has smoked a pack of cigarettes daily for the past 30 years and drinks 1–2 glasses of whiskey on weekends. His temperature is 36.8°C (98.2°F), pulse is 75/min, and blood pressure is 140/78 mm Hg. Examination of the skin shows a nontender lesion at the right root of the nose. An image of the lesion is shown. Which of the following is the most likely diagnosis in this patient?","{""A"": ""Molluscum contagiosum"", ""B"": ""Keratoacanthoma"", ""C"": ""Basal cell carcinoma"", ""D"": ""Actinic keratosis""}",C,C, C,,non_rag,,0,0,,,,
5562,After hepatitis B vaccination child with allergic family history and pruritis involving face & convexities developed numerous umblicated vesicles; which became pustular & haemorhagic & crusted. After 2 days child developed high fever and lymphadenopathy. The diagnosis is,"{""A"": ""Secondary infected atopic dermatitis"", ""B"": ""Molluscum contagiosum"", ""C"": ""Eczema herpaticum"", ""D"": ""Eczema vaccinatum""}",C,C, C,,non_rag,,0,0,,,,
5565,"A 5 year old child who has not had routine pediatric care develops a febrile disease with cough and a blotchy rash, and is brought to the emergency room. On physical examination, there is cervical and axillary lymphadenopathy.Also noted is an erythematous, maculopapular rash behind the ears and along the hairline, involving the neck and, to a lesser extent, the trunk. Examination of this patient's oropharynx would likely reveal which of the following lesions?","{""A"": ""Adherent thin, whitish patch on gingiva"", ""B"": ""Cold sores on the lips"", ""C"": ""Curdy white material overlying an erythematous base on the oral mucosa"", ""D"": ""Multiple small white spots on the buccal mucosa""}",D,D, D,,non_rag,,0,0,,,,
5567,Multibacillary leprosy is treated by,"{""A"": ""Dapsone alone"", ""B"": ""Dapsone and rifampicin"", ""C"": ""Rifampicin +dapsone+cIofazimie"", ""D"": ""Rifampicin +clofazimine""}",C,C, C,,non_rag,,0,0,,,,
5570,A 23-year-old male complains of recurrent scaly lesions on glans penis. It always occurred at the same site and healed with slight hyperpigmentation. What is the most likely diagnosis?,"{""A"": ""Fixed drug eruption"", ""B"": ""Herpes"", ""C"": ""Candida balanoposthitis"", ""D"": ""Behcet's disease""}",A,A, A,,non_rag,,0,0,,,,
5574,"Patient with gluten-sensitive enteropathy has a lifelong history of periodic crops of intensely pruritic, grouped, papular or vesicular lesions on the elbows, knees, sacrum, and shoulders. Because the vesicles are intensely pruritic, the patient routinely scratches the top off them, which relieves the pruritus. Which of the following is the most likely diagnosis?","{""A"": ""Bullous pemphigoid"", ""B"": ""Dermatitis herpetiformis"", ""C"": ""Herpes simplex I"", ""D"": ""Pemphigus vulgaris""}",B,B, B,,non_rag,,0,0,,,,
5578,Sawtooth rete ridges are seen in:,"{""A"": ""Erythroderma"", ""B"": ""Psoriasis"", ""C"": ""Dariers disease"", ""D"": ""Lichen planus""}",D,B, B,,non_rag,,0,0,,,,
5579,Pitted keratolysis affects -,"{""A"": ""Palm and soles"", ""B"": ""Face"", ""C"": ""Nails"", ""D"": ""All of the above""}",A,A, A,,non_rag,,0,0,,,,
558,"A 41-year-old man presents to his primary care provider complaining of a blistering skin rash. He was out in the sun with his family at a baseball game several days ago. Later that evening he developed a severe blistering rash on his forearms, back of his neck, and legs. He denies fevers, chills, malaise, abdominal pain, or chest pain. He denies dysuria or a change in his bowel patterns but does report that his urine has occasionally appeared brown over the past few months. His family history is notable for hemochromatosis in his father. He does not smoke or drink alcohol. On examination, he has small ruptured blisters diffusely across his forearms, back of his neck, and lower legs. This patient most likely has a condition caused by a defect in an enzyme that metabolizes which of the following compounds?","{""A"": ""Aminolevulinic acid"", ""B"": ""Hydroxymethylbane"", ""C"": ""Protoporphyrin"", ""D"": ""Uroporphyrinogen""}",D,A, A,,non_rag,,0,0,,,,
